35.785500353633516,-78.92705626462437
35.786299305085514,-78.92749825370623
35.78752057028078,-78.92568608958865
35.78885669565919,-78.92511148975362
35.79073695786902,-78.92586288767575
35.79165000857208,-78.9243600926795
35.79315433181629,-78.92559769042444
35.79373521705483,-78.92913359424053
35.796749944250024,-78.93076890352852
35.797584129270255,-78.92705626243459
35.797081045778405,-78.92617228229349
35.79689634569927,-78.92418329285701
35.79482832948504,-78.92276887278476
35.79407258946702,-78.92188485400253
35.79203525027863,-78.92170804756822
35.79103402916951,-78.92135443582869
35.788321890790385,-78.92161964478464
35.78911144775074,-78.92422749407218
35.78735229831465,-78.92387389167885
35.786012188238466,-78.92259206669911
35.784707939619,-78.92215005742989
35.783609048803235,-78.9221058573774
35.78335733015495,-78.92347608635147
35.78149636005052,-78.92338768517637
35.782061380636776,-78.92131023110683
35.78372318446163,-78.91109913954095
35.78432279637308,-78.90849093684764
35.78629238610975,-78.90703208465692
35.78702163340425,-78.90853514648
35.788334086095716,-78.9090656315707
35.79057476766204,-78.9087119757566
35.79221575775393,-78.90915404351867
35.79207794123389,-78.90676683604333
35.79044713011203,-78.90552899962293
35.789622692420075,-78.90707629335084
35.78881763547725,-78.9074741648942
35.78783772414026,-78.9050869070684
35.78829047685779,-78.90407009801271
35.78695647280322,-78.90376063545189
35.78494465926513,-78.90340695771312
35.78618699223843,-78.90137329081975
35.789714471800124,-78.90172697469998
35.78997338447371,-78.90269959679208
35.79064508370454,-78.90358379390187
35.79135136952935,-78.90212486836336
35.79288853887439,-78.90190381367499
35.79351468619525,-78.90048907531654
35.791708471214754,-78.90053328692265
35.79020611672297,-78.90022380813859
35.79134982914785,-78.89894167265946
35.79303068960367,-78.89845534609124
35.79466846673569,-78.89841113414684
35.795541794098376,-78.90146170893117
35.79963449328524,-78.9011080241268
35.79879127491386,-78.89973748343452
35.79788347856254,-78.89903009601304
35.79709184673771,-78.89911852506914
35.79642015829489,-78.89823428769014
35.798307271907476,-78.897703737842
35.7971034524643,-78.89562574012146
35.79635617324924,-78.89664264018458
35.79552841929889,-78.89589101608037
35.79413821649712,-78.89633314757064
35.79281795809722,-78.89752688891598
35.79156539650249,-78.89854377162489
35.79072843399719,-78.89814586197116
35.78844669194455,-78.89805743972151
35.78868885194717,-78.89704055025965
35.78743645001569,-78.893989836653
35.78760764535413,-78.89266340825571
35.78751293232821,-78.89164647040099
35.78720401814045,-78.88833028678043
35.79202039407252,-78.88625208854891
35.79427959444336,-78.88700378300621
35.79536823938975,-78.88784390077267
35.79638538352838,-78.88656161008127
35.79844456192775,-78.88833028694779
35.800343892884,-78.88793233618263
35.80234116873755,-78.88903774769533
35.80135522536565,-78.89155804067971
35.79971991023037,-78.89253076713507
35.7996851372831,-78.8930613365833
35.80027173152446,-78.89438775910682
35.79928108372282,-78.89505096791227
35.79843595283876,-78.89456461827845
35.79810421438218,-78.89416669594668
35.79804656659331,-78.89354769740999
35.79662348657993,-78.89363612705678
35.792509238579754,-78.8901431487469
35.79234725431861,-78.89111588697398
35.79040239587676,-78.89102745899524
35.78957728235845,-78.89301712580534
35.79129241466018,-78.89425511991855
35.79264693496312,-78.89478568672537
35.79283458510112,-78.89363612480139
35.793953879640746,-78.89390140935531
35.7938312645872,-78.8921328327465
35.79441149668492,-78.89248655383456
35.79561588626481,-78.89230969032448
35.79658734414265,-78.89279605199718
35.79722475571029,-78.8919559763235
35.79846707635359,-78.89173489606833
35.80302022539347,-78.89045265763988
35.80407292555499,-78.88819763556032
35.80516378054079,-78.88996628535261
35.807418113906095,-78.89292869622336
35.80950119777143,-78.89314977001983
35.81083986358848,-78.89306134129387
35.808511443582475,-78.88930304782633
35.80997872524519,-78.89014314833881
35.81240167781872,-78.89085059392201
35.81352895051981,-78.89120431951935
35.81601392568979,-78.89032000813161
35.81683329500778,-78.89098324295165
35.817986115315456,-78.89116010176203
35.818361658906234,-78.89067373164539
35.819121551124425,-78.89160225316186
35.82020430357539,-78.89102745741695
35.82158809988406,-78.89142539361752
35.82304044304894,-78.891204320635
35.82365915283947,-78.89739425562207
35.82312075466907,-78.89929536715114
35.82411289190554,-78.90181539593094
35.823237732042195,-78.90371642361438
35.82213563657159,-78.90544057935222
35.82152618290064,-78.90703208293026
35.8239168248815,-78.90694366853269
35.82321496966848,-78.90844673172121
35.82221533151195,-78.90946349207589
35.8208027735008,-78.90875618176507
35.81970316552057,-78.90734154167437
35.81817883492611,-78.90769520076418
35.817543658753756,-78.90946349343224
35.81873252113134,-78.91048025249815
35.81936891944526,-78.91008239129307
35.81992644757981,-78.91109913883541
35.82186146887048,-78.91154119576723
35.822377863974246,-78.91211587417736
35.82202296240208,-78.91463557081777
35.82204663467979,-78.91534283886102
35.82371265273613,-78.91560806687748
35.822496402250245,-78.91746462401254
35.82299533350276,-78.91830448133746
35.821604465054534,-78.91918853710513
35.82194837140457,-78.91971896232087
35.82168769420524,-78.92144283698526
35.821721597851756,-78.9231666822024
35.82308892119815,-78.92519989327137
35.82039529814203,-78.92157544025409
35.81918603804155,-78.92215006051171
35.818108117902675,-78.92051460149054
35.818912927250835,-78.92011678576748
35.819970255430775,-78.91971896685212
35.82130664147346,-78.91688997839564
35.82022045356864,-78.91516602441955
35.819296321168345,-78.91246952181191
35.81768561664592,-78.9118948486634
35.81661597288858,-78.91216007957185
35.815286533639444,-78.91189484903076
35.81573189446938,-78.91034762822467
35.81407296766877,-78.91061287050236
35.813214712685614,-78.91043604410811
35.8113309781112,-78.91145278979832
35.80986498594543,-78.9119832607968
35.80977060464739,-78.9127789561219
35.810125913395986,-78.91388408875883
35.80980772367665,-78.91498920819055
35.81092679144929,-78.91525443113557
35.81180861015444,-78.91432613465963
35.81157136486948,-78.91313260195204
35.8125157965189,-78.91242531299402
35.813031078818426,-78.91162960995202
35.81489159781605,-78.91534284298805
35.81462970507406,-78.9138840910393
35.8162845305536,-78.91357465493466
35.81678039344809,-78.91392829199658
35.81841590411901,-78.9165805542478
35.81759878241501,-78.91684577321956
35.81757723837054,-78.91706679036204
35.81666049058555,-78.91671316496385
